"observation.id","survey.id","date.ymd","doy","species","spec.code","guild","total","time","sampling.time","num.observers","sampling.effort","effort.multiplier","breed","behaviour","notes","observers","guild2","date","period","year","month","day","survey.num","transect","start.time","end.time","rec.num","end.time.filled","transect.id"
2542,"26-Jun-22_LATE_2",2022-06-26,177,"Lapland Longspur","LALO","passerine",1,NA,111,3,333,13.1,"","singing","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,1,10:27:00,12:18:00,4,FALSE,"26-Jun-22_LATE_2_1"
2543,"26-Jun-22_LATE_2",2022-06-26,177,"Lapland Longspur","LALO","passerine",2,NA,111,3,333,13.1,"","feeding","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,1,10:27:00,12:18:00,11,FALSE,"26-Jun-22_LATE_2_1"
2544,"26-Jun-22_LATE_2",2022-06-26,177,"Northern Pintail","NOPI","waterbird",12,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,1,10:27:00,12:18:00,13,FALSE,"26-Jun-22_LATE_2_1"
2545,"26-Jun-22_LATE_2",2022-06-26,177,"Red-throated Loon","RTLO","waterbird",2,NA,111,3,333,13.1,"","singing","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,1,10:27:00,12:18:00,7,FALSE,"26-Jun-22_LATE_2_1"
2546,"26-Jun-22_LATE_2",2022-06-26,177,"Red-throated Loon","RTLO","waterbird",1,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,1,10:27:00,12:18:00,9,FALSE,"26-Jun-22_LATE_2_1"
2547,"26-Jun-22_LATE_2",2022-06-26,177,"Semipalmated Plover","SEPL","shorebird",1,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","shorebird","26-Jun-22","LATE",2022,6,26,2,1,10:27:00,12:18:00,6,FALSE,"26-Jun-22_LATE_2_1"
2548,"26-Jun-22_LATE_2",2022-06-26,177,"Semipalmated Plover","SEPL","shorebird",2,NA,111,3,333,13.1,"nest: 4 eggs","displaying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","shorebird","26-Jun-22","LATE",2022,6,26,2,1,10:27:00,12:18:00,10,FALSE,"26-Jun-22_LATE_2_1"
2549,"26-Jun-22_LATE_2",2022-06-26,177,"American Pipit","AMPI","passerine",1,NA,111,3,333,13.1,"","displaying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,2,10:27:00,12:18:00,3,FALSE,"26-Jun-22_LATE_2_2"
2550,"26-Jun-22_LATE_2",2022-06-26,177,"American Tree Sparrow","ATSP","passerine",1,NA,111,3,333,13.1,"","","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,2,10:27:00,12:18:00,12,FALSE,"26-Jun-22_LATE_2_2"
2551,"26-Jun-22_LATE_2",2022-06-26,177,"Common Redpoll","CORE","passerine",1,NA,111,3,333,13.1,"","","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,2,10:27:00,12:18:00,11,FALSE,"26-Jun-22_LATE_2_2"
2552,"26-Jun-22_LATE_2",2022-06-26,177,"Greater White-fronted Goose","GWFG","waterbird",1,NA,111,3,333,13.1,"","","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,2,10:27:00,12:18:00,9,FALSE,"26-Jun-22_LATE_2_2"
2553,"26-Jun-22_LATE_2",2022-06-26,177,"Hoary Redpoll","HORE","passerine",5,NA,111,3,333,13.1,"","displaying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,2,10:27:00,12:18:00,5,FALSE,"26-Jun-22_LATE_2_2"
2554,"26-Jun-22_LATE_2",2022-06-26,177,"Lapland Longspur","LALO","passerine",1,NA,111,3,333,13.1,"","singing","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,2,10:27:00,12:18:00,2,FALSE,"26-Jun-22_LATE_2_2"
2555,"26-Jun-22_LATE_2",2022-06-26,177,"Lapland Longspur","LALO","passerine",1,NA,111,3,333,13.1,"","displaying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,2,10:27:00,12:18:00,4,FALSE,"26-Jun-22_LATE_2_2"
2556,"26-Jun-22_LATE_2",2022-06-26,177,"Lapland Longspur","LALO","passerine",1,NA,111,3,333,13.1,"","singing","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,2,10:27:00,12:18:00,6,FALSE,"26-Jun-22_LATE_2_2"
2557,"26-Jun-22_LATE_2",2022-06-26,177,"Lapland Longspur","LALO","passerine",1,NA,111,3,333,13.1,"","singing","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,2,10:27:00,12:18:00,7,FALSE,"26-Jun-22_LATE_2_2"
2558,"26-Jun-22_LATE_2",2022-06-26,177,"Savannah Sparrow","SAVS","passerine",1,NA,111,3,333,13.1,"","","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,2,10:27:00,12:18:00,10,FALSE,"26-Jun-22_LATE_2_2"
2559,"26-Jun-22_LATE_2",2022-06-26,177,"Semipalmated Sandpiper","SESA","shorebird",1,NA,111,3,333,13.1,"","displaying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","shorebird","26-Jun-22","LATE",2022,6,26,2,2,10:27:00,12:18:00,1,FALSE,"26-Jun-22_LATE_2_2"
2560,"26-Jun-22_LATE_2",2022-06-26,177,"White-crowned Sparrow","WCSP","passerine",1,NA,111,3,333,13.1,"","singing","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,2,10:27:00,12:18:00,8,FALSE,"26-Jun-22_LATE_2_2"
2561,"26-Jun-22_LATE_2",2022-06-26,177,"American Pipit","AMPI","passerine",2,NA,111,3,333,13.1,"nest: 5 chicks","displaying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,1,FALSE,"26-Jun-22_LATE_2_3"
2562,"26-Jun-22_LATE_2",2022-06-26,177,"Black Guillemot","BLGU","waterbird",1,NA,111,3,333,13.1,"","displaying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","other","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,20,FALSE,"26-Jun-22_LATE_2_3"
2563,"26-Jun-22_LATE_2",2022-06-26,177,"Common Eider","COEI","waterbird",9,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,2,FALSE,"26-Jun-22_LATE_2_3"
2564,"26-Jun-22_LATE_2",2022-06-26,177,"Common Eider","COEI","waterbird",3,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,6,FALSE,"26-Jun-22_LATE_2_3"
2565,"26-Jun-22_LATE_2",2022-06-26,177,"Common Eider","COEI","waterbird",2,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,21,FALSE,"26-Jun-22_LATE_2_3"
2566,"26-Jun-22_LATE_2",2022-06-26,177,"Common Eider","COEI","waterbird",10,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,24,FALSE,"26-Jun-22_LATE_2_3"
2567,"26-Jun-22_LATE_2",2022-06-26,177,"Common Redpoll","CORE","passerine",1,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,27,FALSE,"26-Jun-22_LATE_2_3"
2568,"26-Jun-22_LATE_2",2022-06-26,177,"Glaucous Gull","GLGU","waterbird",1,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","gull","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,28,FALSE,"26-Jun-22_LATE_2_3"
2569,"26-Jun-22_LATE_2",2022-06-26,177,"Lapland Longspur","LALO","passerine",1,NA,111,3,333,13.1,"","singing","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,7,FALSE,"26-Jun-22_LATE_2_3"
2570,"26-Jun-22_LATE_2",2022-06-26,177,"Lapland Longspur","LALO","passerine",2,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,9,FALSE,"26-Jun-22_LATE_2_3"
2571,"26-Jun-22_LATE_2",2022-06-26,177,"Long-tailed Duck","LTDU","waterbird",3,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,5,FALSE,"26-Jun-22_LATE_2_3"
2572,"26-Jun-22_LATE_2",2022-06-26,177,"Long-tailed Duck","LTDU","waterbird",5,NA,111,3,333,13.1,"","feeding","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,13,FALSE,"26-Jun-22_LATE_2_3"
2573,"26-Jun-22_LATE_2",2022-06-26,177,"Long-tailed Duck","LTDU","waterbird",2,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,25,FALSE,"26-Jun-22_LATE_2_3"
2574,"26-Jun-22_LATE_2",2022-06-26,177,"Northern Harrier","NOHA","birdofprey",1,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","hawk","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,19,FALSE,"26-Jun-22_LATE_2_3"
2575,"26-Jun-22_LATE_2",2022-06-26,177,"Red-throated Loon","RTLO","waterbird",1,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,10,FALSE,"26-Jun-22_LATE_2_3"
2576,"26-Jun-22_LATE_2",2022-06-26,177,"Red-throated Loon","RTLO","waterbird",2,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,18,FALSE,"26-Jun-22_LATE_2_3"
2577,"26-Jun-22_LATE_2",2022-06-26,177,"Red-throated Loon","RTLO","waterbird",4,NA,111,3,333,13.1,"","displaying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,23,FALSE,"26-Jun-22_LATE_2_3"
2578,"26-Jun-22_LATE_2",2022-06-26,177,"Semipalmated Plover","SEPL","shorebird",1,NA,111,3,333,13.1,"","displaying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","shorebird","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,8,FALSE,"26-Jun-22_LATE_2_3"
2579,"26-Jun-22_LATE_2",2022-06-26,177,"Semipalmated Plover","SEPL","shorebird",2,NA,111,3,333,13.1,"nest: 4 eggs","singing","","Samuel McLeod, Desmond Rogers, Cameron Eckert","shorebird","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,14,FALSE,"26-Jun-22_LATE_2_3"
2580,"26-Jun-22_LATE_2",2022-06-26,177,"Semipalmated Plover","SEPL","shorebird",1,NA,111,3,333,13.1,"","displaying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","shorebird","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,17,FALSE,"26-Jun-22_LATE_2_3"
2581,"26-Jun-22_LATE_2",2022-06-26,177,"Semipalmated Plover","SEPL","shorebird",1,NA,111,3,333,13.1,"","singing","","Samuel McLeod, Desmond Rogers, Cameron Eckert","shorebird","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,26,FALSE,"26-Jun-22_LATE_2_3"
2582,"26-Jun-22_LATE_2",2022-06-26,177,"Snow Bunting","SNBU","passerine",1,NA,111,3,333,13.1,"","displaying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,12,FALSE,"26-Jun-22_LATE_2_3"
2583,"26-Jun-22_LATE_2",2022-06-26,177,"Snow Bunting","SNBU","passerine",2,NA,111,3,333,13.1,"","displaying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,15,FALSE,"26-Jun-22_LATE_2_3"
2584,"26-Jun-22_LATE_2",2022-06-26,177,"Snow Bunting","SNBU","passerine",3,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","passerine","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,16,FALSE,"26-Jun-22_LATE_2_3"
2585,"26-Jun-22_LATE_2",2022-06-26,177,"Surf Scoter","SUSC","waterbird",5,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,3,FALSE,"26-Jun-22_LATE_2_3"
2586,"26-Jun-22_LATE_2",2022-06-26,177,"White-winged Scoter","WWSC","waterbird",1,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,4,FALSE,"26-Jun-22_LATE_2_3"
2587,"26-Jun-22_LATE_2",2022-06-26,177,"White-winged Scoter","WWSC","waterbird",4,NA,111,3,333,13.1,"","displaying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,11,FALSE,"26-Jun-22_LATE_2_3"
2588,"26-Jun-22_LATE_2",2022-06-26,177,"White-winged Scoter","WWSC","waterbird",3,NA,111,3,333,13.1,"","flying","","Samuel McLeod, Desmond Rogers, Cameron Eckert","duck","26-Jun-22","LATE",2022,6,26,2,3,10:27:00,12:18:00,22,FALSE,"26-Jun-22_LATE_2_3"
2589,"12-Jun-23_EARLY_1",2023-06-12,163,"Mountain Bluebird","MOBL","passerine",1,14:30:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","passerine","12-Jun-23","EARLY",2023,6,12,1,1,14:29:00,15:08:00,1,FALSE,"12-Jun-23_EARLY_1_1"
2590,"12-Jun-23_EARLY_1",2023-06-12,163,"Semipalmated Plover","SEPL","shorebird",1,14:30:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","shorebird","12-Jun-23","EARLY",2023,6,12,1,1,14:29:00,15:08:00,2,FALSE,"12-Jun-23_EARLY_1_1"
2591,"12-Jun-23_EARLY_1",2023-06-12,163,"Semipalmated Sandpiper","SESA","shorebird",1,14:31:00,39,3,117,23.9,"","displaying","","Samuel McLead, Alan Kogiak, Cameron Eckert","shorebird","12-Jun-23","EARLY",2023,6,12,1,1,14:29:00,15:08:00,3,FALSE,"12-Jun-23_EARLY_1_1"
2592,"12-Jun-23_EARLY_1",2023-06-12,163,"Lapland Longspur","LALO","passerine",1,14:32:00,39,3,117,23.9,"","displaying","","Samuel McLead, Alan Kogiak, Cameron Eckert","passerine","12-Jun-23","EARLY",2023,6,12,1,1,14:29:00,15:08:00,4,FALSE,"12-Jun-23_EARLY_1_1"
2593,"12-Jun-23_EARLY_1",2023-06-12,163,"Lapland Longspur","LALO","passerine",1,14:36:00,39,3,117,23.9,"","displaying","","Samuel McLead, Alan Kogiak, Cameron Eckert","passerine","12-Jun-23","EARLY",2023,6,12,1,1,14:29:00,15:08:00,5,FALSE,"12-Jun-23_EARLY_1_1"
2594,"12-Jun-23_EARLY_1",2023-06-12,163,"Semipalmated Sandpiper","SESA","shorebird",1,14:36:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","shorebird","12-Jun-23","EARLY",2023,6,12,1,1,14:29:00,15:08:00,6,FALSE,"12-Jun-23_EARLY_1_1"
2595,"12-Jun-23_EARLY_1",2023-06-12,163,"Semipalmated Plover","SEPL","shorebird",4,14:38:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","shorebird","12-Jun-23","EARLY",2023,6,12,1,1,14:29:00,15:08:00,7,FALSE,"12-Jun-23_EARLY_1_1"
2596,"12-Jun-23_EARLY_1",2023-06-12,163,"Long-tailed Duck","LTDU","waterbird",1,14:40:00,39,3,117,23.9,"","swimming","","Samuel McLead, Alan Kogiak, Cameron Eckert","duck","12-Jun-23","EARLY",2023,6,12,1,1,14:29:00,15:08:00,8,FALSE,"12-Jun-23_EARLY_1_1"
2597,"12-Jun-23_EARLY_1",2023-06-12,163,"Snow Bunting","SNBU","passerine",1,14:40:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","passerine","12-Jun-23","EARLY",2023,6,12,1,1,14:29:00,15:08:00,9,FALSE,"12-Jun-23_EARLY_1_1"
2598,"12-Jun-23_EARLY_1",2023-06-12,163,"Common Raven","CORA",NA,3,14:43:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","other","12-Jun-23","EARLY",2023,6,12,1,1,14:29:00,15:08:00,10,FALSE,"12-Jun-23_EARLY_1_1"
2599,"12-Jun-23_EARLY_1",2023-06-12,163,"American Wigeon","AMWI","waterbird",2,14:46:00,39,3,117,23.9,"","swimming","","Samuel McLead, Alan Kogiak, Cameron Eckert","duck","12-Jun-23","EARLY",2023,6,12,1,1,14:29:00,15:08:00,11,FALSE,"12-Jun-23_EARLY_1_1"
2600,"12-Jun-23_EARLY_1",2023-06-12,163,"Common Redpoll","CORE","passerine",3,14:48:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","passerine","12-Jun-23","EARLY",2023,6,12,1,1,14:29:00,15:08:00,13,FALSE,"12-Jun-23_EARLY_1_1"
2601,"12-Jun-23_EARLY_1",2023-06-12,163,"Semipalmated Plover","SEPL","shorebird",1,14:48:00,39,3,117,23.9,"nest: 4 eggs","","","Samuel McLead, Alan Kogiak, Cameron Eckert","shorebird","12-Jun-23","EARLY",2023,6,12,1,1,14:29:00,15:08:00,12,FALSE,"12-Jun-23_EARLY_1_1"
2602,"12-Jun-23_EARLY_1",2023-06-12,163,"Hoary Redpoll","HORE","passerine",2,14:52:00,39,3,117,23.9,"","perched","","Samuel McLead, Alan Kogiak, Cameron Eckert","passerine","12-Jun-23","EARLY",2023,6,12,1,2,14:29:00,15:08:00,1,FALSE,"12-Jun-23_EARLY_1_2"
2603,"12-Jun-23_EARLY_1",2023-06-12,163,"Lapland Longspur","LALO","passerine",4,14:53:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","passerine","12-Jun-23","EARLY",2023,6,12,1,2,14:29:00,15:08:00,2,FALSE,"12-Jun-23_EARLY_1_2"
2604,"12-Jun-23_EARLY_1",2023-06-12,163,"Lapland Longspur","LALO","passerine",2,15:00:00,39,3,117,23.9,"nest: 6 eggs","","","Samuel McLead, Alan Kogiak, Cameron Eckert","passerine","12-Jun-23","EARLY",2023,6,12,1,2,14:29:00,15:08:00,4,FALSE,"12-Jun-23_EARLY_1_2"
2605,"12-Jun-23_EARLY_1",2023-06-12,163,"Semipalmated Sandpiper","SESA","shorebird",1,15:00:00,39,3,117,23.9,"","displaying","","Samuel McLead, Alan Kogiak, Cameron Eckert","shorebird","12-Jun-23","EARLY",2023,6,12,1,2,14:29:00,15:08:00,3,FALSE,"12-Jun-23_EARLY_1_2"
2606,"12-Jun-23_EARLY_1",2023-06-12,163,"Common Redpoll","CORE","passerine",2,15:04:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","passerine","12-Jun-23","EARLY",2023,6,12,1,2,14:29:00,15:08:00,5,FALSE,"12-Jun-23_EARLY_1_2"
2607,"12-Jun-23_EARLY_1",2023-06-12,163,"Common Redpoll","CORE","passerine",1,15:07:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","passerine","12-Jun-23","EARLY",2023,6,12,1,2,14:29:00,15:08:00,7,FALSE,"12-Jun-23_EARLY_1_2"
2608,"12-Jun-23_EARLY_1",2023-06-12,163,"Greater White-fronted Goose","GWFG","waterbird",1,15:07:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","duck","12-Jun-23","EARLY",2023,6,12,1,2,14:29:00,15:08:00,6,FALSE,"12-Jun-23_EARLY_1_2"
2609,"12-Jun-23_EARLY_1",2023-06-12,163,"Lapland Longspur","LALO","passerine",1,16:13:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","passerine","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,1,FALSE,"12-Jun-23_EARLY_1_3"
2610,"12-Jun-23_EARLY_1",2023-06-12,163,"Savannah Sparrow","SAVS","passerine",1,16:13:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","passerine","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,2,FALSE,"12-Jun-23_EARLY_1_3"
2611,"12-Jun-23_EARLY_1",2023-06-12,163,"Lapland Longspur","LALO","passerine",1,16:15:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","passerine","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,3,FALSE,"12-Jun-23_EARLY_1_3"
2612,"12-Jun-23_EARLY_1",2023-06-12,163,"Lapland Longspur","LALO","passerine",1,16:16:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","passerine","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,4,FALSE,"12-Jun-23_EARLY_1_3"
2613,"12-Jun-23_EARLY_1",2023-06-12,163,"American Wigeon","AMWI","waterbird",1,16:21:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","duck","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,6,FALSE,"12-Jun-23_EARLY_1_3"
2614,"12-Jun-23_EARLY_1",2023-06-12,163,"Gadwall","GADW","waterbird",1,16:21:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","duck","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,7,FALSE,"12-Jun-23_EARLY_1_3"
2615,"12-Jun-23_EARLY_1",2023-06-12,163,"White-winged Scoter","WWSC","waterbird",3,16:21:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","duck","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,5,FALSE,"12-Jun-23_EARLY_1_3"
2616,"12-Jun-23_EARLY_1",2023-06-12,163,"Common Eider","COEI","waterbird",9,16:22:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","duck","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,8,FALSE,"12-Jun-23_EARLY_1_3"
2617,"12-Jun-23_EARLY_1",2023-06-12,163,"Semipalmated Plover","SEPL","shorebird",1,16:26:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","shorebird","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,9,FALSE,"12-Jun-23_EARLY_1_3"
2618,"12-Jun-23_EARLY_1",2023-06-12,163,"Green-winged Teal","GWTE","waterbird",2,16:27:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","duck","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,10,FALSE,"12-Jun-23_EARLY_1_3"
2619,"12-Jun-23_EARLY_1",2023-06-12,163,"Snow Bunting","SNBU","passerine",1,16:27:00,39,3,117,23.9,"","singing","","Samuel McLead, Alan Kogiak, Cameron Eckert","passerine","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,11,FALSE,"12-Jun-23_EARLY_1_3"
2620,"12-Jun-23_EARLY_1",2023-06-12,163,"Northern Pintail","NOPI","waterbird",11,16:29:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","duck","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,13,FALSE,"12-Jun-23_EARLY_1_3"
2621,"12-Jun-23_EARLY_1",2023-06-12,163,"Savannah Sparrow","SAVS","passerine",1,16:29:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","passerine","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,12,FALSE,"12-Jun-23_EARLY_1_3"
2622,"12-Jun-23_EARLY_1",2023-06-12,163,"Semipalmated Plover","SEPL","shorebird",2,16:32:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","shorebird","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,14,FALSE,"12-Jun-23_EARLY_1_3"
2623,"12-Jun-23_EARLY_1",2023-06-12,163,"Semipalmated Sandpiper","SESA","shorebird",3,16:35:00,39,3,117,23.9,"","displaying","","Samuel McLead, Alan Kogiak, Cameron Eckert","shorebird","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,15,FALSE,"12-Jun-23_EARLY_1_3"
2624,"12-Jun-23_EARLY_1",2023-06-12,163,"Semipalmated Sandpiper","SESA","shorebird",2,16:38:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","shorebird","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,16,FALSE,"12-Jun-23_EARLY_1_3"
2625,"12-Jun-23_EARLY_1",2023-06-12,163,"Common Eider","COEI","waterbird",5,16:43:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","duck","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,17,FALSE,"12-Jun-23_EARLY_1_3"
2626,"12-Jun-23_EARLY_1",2023-06-12,163,"Semipalmated Plover","SEPL","shorebird",1,16:47:00,39,3,117,23.9,"","flying","","Samuel McLead, Alan Kogiak, Cameron Eckert","shorebird","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,18,FALSE,"12-Jun-23_EARLY_1_3"
2627,"12-Jun-23_EARLY_1",2023-06-12,163,"Semipalmated Plover","SEPL","shorebird",1,16:49:00,39,3,117,23.9,"","displaying","","Samuel McLead, Alan Kogiak, Cameron Eckert","shorebird","12-Jun-23","EARLY",2023,6,12,1,3,14:29:00,15:08:00,19,FALSE,"12-Jun-23_EARLY_1_3"
